transaction_id,amount,merchant,location,card_type,is_fraud
TXN_000493,98.27,Target,Charlotte,Visa,0
TXN_000494,564.5,Target,Charlotte,Visa,0
TXN_000495,621.53,Target,SanDiego,Amex,0
TXN_000496,250.2,eBay,Dallas,MasterCard,0
TXN_000497,643.24,Target,SanFrancisco,MasterCard,0
TXN_000498,299.71,Target,NewYork,Amex,0
TXN_000499,594.3,Amazon,Phoenix,Amex,0
TXN_000500,465.42,Target,Phoenix,Visa,0
TXN_000501,844.05,Walmart,Houston,Visa,1
TXN_000502,549.45,eBay,SanFrancisco,MasterCard,0
TXN_000503,515.15,Target,SanDiego,Visa,0
TXN_000504,284.98,Walmart,Jacksonville,Amex,0
TXN_000505,733.94,BestBuy,Austin,Visa,0
TXN_000506,672.06,Amazon,Columbus,Amex,0
TXN_000507,217.87,Amazon,Austin,Visa,1
TXN_000508,12.27,BestBuy,SanDiego,MasterCard,0
TXN_000509,1985.64,BestBuy,Charlotte,Visa,1
TXN_000510,10.26,BestBuy,SanAntonio,Visa,0
TXN_000511,2222.14,Walmart,Phoenix,Visa,1
TXN_000512,540.86,Walmart,LosAngeles,Visa,0
TXN_000513,196.57,BestBuy,Dallas,MasterCard,0
TXN_000514,217.52,Target,LosAngeles,MasterCard,0
TXN_000515,369.9,Walmart,Jacksonville,Visa,0
TXN_000516,2518.57,Amazon,Columbus,MasterCard,1
TXN_000517,1334.78,Amazon,SanDiego,Visa,1
TXN_000518,679.87,Walmart,SanAntonio,MasterCard,1
TXN_000519,781.98,Amazon,Charlotte,Amex,0
TXN_000520,187.66,BestBuy,SanDiego,MasterCard,0
TXN_000521,408.17,BestBuy,Charlotte,MasterCard,1
TXN_000522,147.59,eBay,NewYork,Visa,0
TXN_000523,603.04,Target,Charlotte,Visa,0
TXN_000524,1779.08,Walmart,Columbus,Visa,1
TXN_000525,268.73,Walmart,SanFrancisco,Amex,0
TXN_000526,403.13,eBay,NewYork,Visa,0
TXN_000527,671.75,eBay,SanJose,Amex,0
TXN_000528,320.38,eBay,NewYork,Amex,0
TXN_000529,2979.24,Walmart,Philadelphia,MasterCard,1
TXN_000530,152.66,BestBuy,Austin,MasterCard,0
TXN_000531,1932.12,eBay,Jacksonville,Visa,1
TXN_000532,1264.0,eBay,Chicago,MasterCard,1
TXN_000533,89.71,Amazon,Phoenix,MasterCard,0
TXN_000534,219.46,Walmart,LosAngeles,Visa,0
TXN_000535,447.8,BestBuy,SanAntonio,Visa,0
TXN_000536,1190.96,Amazon,SanJose,MasterCard,1
TXN_000537,14.81,Target,SanAntonio,Visa,0
TXN_000538,449.83,Walmart,SanJose,Amex,0
TXN_000539,1266.05,Amazon,Phoenix,Visa,1
TXN_000540,668.18,Amazon,Phoenix,Visa,1
TXN_000541,904.76,Amazon,Austin,Visa,1
TXN_000542,369.0,Walmart,Phoenix,Visa,0
TXN_000543,269.11,BestBuy,SanAntonio,MasterCard,0
TXN_000544,347.34,BestBuy,Chicago,MasterCard,0
TXN_000545,758.09,Walmart,SanDiego,MasterCard,0
TXN_000546,1315.07,Amazon,Jacksonville,MasterCard,1
TXN_000547,462.82,Walmart,Philadelphia,MasterCard,0
TXN_000548,2400.43,Amazon,Charlotte,MasterCard,1
TXN_000549,438.78,BestBuy,NewYork,Amex,0
TXN_000550,568.15,Target,SanFrancisco,MasterCard,0
TXN_000551,59.98,Target,Austin,MasterCard,0
TXN_000552,1047.93,Amazon,Chicago,MasterCard,1
TXN_000553,63.8,BestBuy,SanDiego,Amex,0
TXN_000554,407.76,Target,Dallas,Visa,0
TXN_000555,290.83,BestBuy,SanJose,Amex,0
TXN_000556,91.95,Walmart,Austin,Amex,0
TXN_000557,519.36,Amazon,SanJose,Amex,0
TXN_000558,322.7,eBay,SanFrancisco,MasterCard,0
TXN_000559,476.1,Amazon,Jacksonville,MasterCard,1
TXN_000560,462.31,Target,Philadelphia,MasterCard,0
TXN_000561,545.25,BestBuy,Chicago,MasterCard,0
TXN_000562,388.8,eBay,SanAntonio,Visa,0
TXN_000563,2833.89,Amazon,Phoenix,Visa,1
TXN_000564,419.29,eBay,SanDiego,Visa,0
TXN_000565,558.93,eBay,LosAngeles,MasterCard,0
TXN_000566,2190.18,Amazon,Philadelphia,MasterCard,1
TXN_000567,135.66,Walmart,Dallas,Visa,0
TXN_000568,268.14,Target,SanDiego,Visa,0
TXN_000569,505.66,Walmart,Austin,Amex,0
TXN_000570,28.21,BestBuy,Charlotte,Visa,0
TXN_000571,346.49,Amazon,Jacksonville,Visa,0
TXN_000572,2306.51,Target,LosAngeles,MasterCard,1
TXN_000573,431.83,eBay,Philadelphia,Visa,0
TXN_000574,213.57,Target,Dallas,Amex,0
TXN_000575,313.97,Target,SanJose,Visa,0
TXN_000576,677.19,BestBuy,Chicago,Amex,0
TXN_000577,241.47,BestBuy,SanJose,Visa,0
TXN_000578,253.98,Walmart,Phoenix,Visa,0
TXN_000579,2141.62,Walmart,SanAntonio,MasterCard,1
TXN_000580,341.32,Target,Austin,Amex,0
TXN_000581,517.98,Walmart,Dallas,Visa,0
TXN_000582,116.54,eBay,Columbus,MasterCard,0
TXN_000583,693.09,Amazon,SanDiego,Visa,0
TXN_000584,1275.04,Walmart,Austin,Visa,1
TXN_000585,335.43,Target,SanDiego,Visa,0
TXN_000586,286.41,eBay,Phoenix,Visa,1
TXN_000587,1008.28,eBay,SanJose,MasterCard,1
TXN_000588,442.03,Amazon,SanJose,Visa,0
TXN_000589,1720.7,BestBuy,Dallas,Amex,1
TXN_000590,2213.14,Walmart,SanAntonio,Visa,1
TXN_000591,602.32,eBay,Columbus,Visa,0
TXN_000592,282.12,Amazon,SanDiego,Visa,0
TXN_000593,193.37,BestBuy,Jacksonville,MasterCard,0
TXN_000594,490.16,Target,Chicago,Amex,0
TXN_000595,778.54,Amazon,NewYork,MasterCard,1
TXN_000596,479.5,Walmart,Philadelphia,Amex,0
TXN_000597,1803.66,BestBuy,Dallas,Amex,1
TXN_000598,80.7,Target,Charlotte,Visa,0
TXN_000599,694.3,Walmart,Jacksonville,Visa,0
TXN_000600,2191.91,Target,SanFrancisco,Amex,1
TXN_000601,118.03,eBay,Austin,MasterCard,0
TXN_000602,65.04,Amazon,SanAntonio,Amex,0
TXN_000603,557.29,eBay,SanDiego,MasterCard,0
TXN_000604,6.97,Amazon,Jacksonville,MasterCard,0
TXN_000605,559.34,Amazon,SanFrancisco,Amex,0
TXN_000606,774.66,Walmart,SanDiego,MasterCard,0
TXN_000607,230.46,BestBuy,SanJose,Visa,0
TXN_000608,390.84,eBay,Charlotte,Amex,0
TXN_000609,41.52,Target,NewYork,Visa,0
TXN_000610,130.6,Target,NewYork,MasterCard,0
TXN_000611,2128.06,Amazon,Austin,Visa,1
TXN_000612,701.89,Amazon,Austin,MasterCard,0
TXN_000613,1241.16,BestBuy,Chicago,Visa,1
TXN_000614,582.16,Walmart,SanAntonio,Amex,0
TXN_000615,466.51,Amazon,LosAngeles,Visa,1
TXN_000616,2103.95,Amazon,Jacksonville,Visa,1
TXN_000617,2608.95,eBay,SanDiego,Visa,1
TXN_000618,585.96,Amazon,LosAngeles,MasterCard,0
TXN_000619,242.91,Target,SanFrancisco,Visa,0
TXN_000620,543.32,Amazon,Dallas,Amex,0
TXN_000621,2020.06,Walmart,Jacksonville,Visa,1
TXN_000622,736.32,BestBuy,Austin,MasterCard,0
TXN_000623,73.92,Amazon,Chicago,Visa,0
TXN_000624,310.31,Target,Philadelphia,Visa,0
TXN_000625,2004.94,Amazon,SanJose,MasterCard,1
TXN_000626,624.28,Amazon,Columbus,Amex,0
TXN_000627,168.33,BestBuy,Dallas,Visa,0
TXN_000628,239.96,Amazon,SanFrancisco,Visa,0
TXN_000629,94.63,Target,Austin,Amex,0
TXN_000630,2688.43,Amazon,Philadelphia,Amex,1
TXN_000631,2610.28,Walmart,Philadelphia,MasterCard,1
TXN_000632,1518.84,BestBuy,LosAngeles,Visa,1
TXN_000633,934.12,Amazon,NewYork,Amex,1
TXN_000634,232.76,BestBuy,SanFrancisco,MasterCard,0
TXN_000635,324.81,BestBuy,Dallas,Amex,0
TXN_000636,434.07,Amazon,Charlotte,Visa,1
TXN_000637,431.43,Target,SanJose,Amex,0
TXN_000638,521.62,Amazon,Phoenix,Amex,0
TXN_000639,762.98,Walmart,NewYork,Visa,0
TXN_000640,1416.55,Walmart,SanJose,Visa,1
TXN_000641,528.15,Walmart,LosAngeles,Visa,0
TXN_000642,562.69,Walmart,SanDiego,MasterCard,0
TXN_000643,627.47,eBay,Chicago,MasterCard,0
TXN_000644,2387.15,Amazon,Charlotte,Visa,1
TXN_000645,271.33,Target,Phoenix,Amex,0
TXN_000646,2194.51,Walmart,LosAngeles,Visa,1
TXN_000647,49.07,BestBuy,Chicago,MasterCard,0
TXN_000648,2365.32,Target,Austin,MasterCard,1
TXN_000649,1624.71,Amazon,Columbus,Visa,1
TXN_000650,1219.13,BestBuy,Chicago,Amex,1
TXN_000651,444.53,Target,Houston,MasterCard,0
TXN_000652,2764.39,Amazon,Columbus,Visa,1
TXN_000653,404.12,Amazon,Chicago,Visa,0
TXN_000654,785.22,Target,LosAngeles,MasterCard,0
TXN_000655,619.95,eBay,Philadelphia,Visa,0
TXN_000656,11.34,Walmart,Phoenix,Amex,0
TXN_000657,592.96,Walmart,SanDiego,MasterCard,0
TXN_000658,397.22,Walmart,Jacksonville,Amex,0
TXN_000659,199.88,Amazon,Charlotte,MasterCard,0
TXN_000660,1716.33,eBay,Jacksonville,Amex,1
TXN_000661,6.16,Target,Columbus,Amex,0
TXN_000662,87.64,BestBuy,Houston,MasterCard,0
TXN_000663,52.62,Walmart,Jacksonville,MasterCard,0
TXN_000664,2779.57,Target,Dallas,Visa,1
TXN_000665,369.47,Amazon,SanJose,Visa,0
TXN_000666,511.59,Target,LosAngeles,Amex,0
TXN_000667,350.81,Walmart,Houston,MasterCard,0
TXN_000668,1082.02,Target,Jacksonville,Amex,1
TXN_000669,364.94,Walmart,LosAngeles,Visa,0
TXN_000670,2356.41,Amazon,LosAngeles,Visa,1
TXN_000671,328.18,BestBuy,Philadelphia,Visa,0
TXN_000672,373.36,Amazon,LosAngeles,Visa,0
TXN_000673,246.85,BestBuy,NewYork,Visa,0
TXN_000674,265.6,Amazon,Jacksonville,Visa,0
TXN_000675,320.01,Amazon,Austin,MasterCard,0
TXN_000676,2973.89,Amazon,SanAntonio,Amex,1
TXN_000677,442.35,Amazon,SanDiego,Visa,0
TXN_000678,116.14,Amazon,NewYork,Visa,0
TXN_000679,2506.29,Amazon,Austin,Amex,1
TXN_000680,1841.13,BestBuy,LosAngeles,Visa,1
TXN_000681,2726.99,Walmart,Chicago,Visa,1
TXN_000682,648.07,Amazon,NewYork,MasterCard,0
TXN_000683,2787.57,Walmart,Jacksonville,Visa,1
TXN_000684,2113.0,Amazon,Houston,Amex,1
TXN_000685,1448.83,Amazon,SanJose,MasterCard,1
TXN_000686,1026.29,Walmart,Dallas,Visa,1
TXN_000687,1272.44,Walmart,Austin,Amex,1
TXN_000688,506.45,BestBuy,SanFrancisco,Visa,0
TXN_000689,626.62,eBay,SanDiego,Amex,0
TXN_000690,278.51,BestBuy,Dallas,MasterCard,0
TXN_000691,147.95,eBay,SanJose,Visa,0
TXN_000692,2469.93,Amazon,SanFrancisco,Amex,1
TXN_000693,614.64,Walmart,Chicago,Visa,0
TXN_000694,875.23,Walmart,SanFrancisco,Amex,1
TXN_000695,2989.9,Amazon,Columbus,Amex,1
TXN_000696,748.49,Walmart,Chicago,Visa,0
TXN_000697,645.94,eBay,Charlotte,Amex,0
TXN_000698,2161.57,BestBuy,SanJose,Visa,1
TXN_000699,670.17,Target,Dallas,MasterCard,0
TXN_000700,306.3,Amazon,SanJose,Visa,1
TXN_000701,5.54,BestBuy,Houston,Visa,0
TXN_000702,146.08,eBay,NewYork,Visa,0
TXN_000703,2173.15,Amazon,LosAngeles,Amex,1
TXN_000704,768.64,eBay,Jacksonville,Amex,0
TXN_000705,85.32,eBay,Philadelphia,Visa,0
TXN_000706,587.22,Target,SanFrancisco,Amex,0
TXN_000707,521.1,Walmart,Jacksonville,Amex,0
TXN_000708,743.43,eBay,Houston,Amex,0
TXN_000709,144.4,eBay,Jacksonville,Amex,0
TXN_000710,697.58,Amazon,Jacksonville,Amex,1
TXN_000711,795.46,BestBuy,NewYork,Visa,0
TXN_000712,737.23,BestBuy,Houston,Amex,0
TXN_000713,749.67,Walmart,Philadelphia,Amex,0
TXN_000714,1171.07,Amazon,Austin,Amex,1
TXN_000715,2185.1,eBay,Charlotte,Visa,1
TXN_000716,787.12,eBay,Philadelphia,Visa,1
TXN_000717,203.59,Amazon,Jacksonville,Visa,1
TXN_000718,1359.25,Target,Philadelphia,MasterCard,1
TXN_000719,1542.57,Target,Austin,MasterCard,1
TXN_000720,1463.6,eBay,NewYork,Visa,1
TXN_000721,761.57,Amazon,Philadelphia,Visa,0
TXN_000722,132.92,Amazon,Dallas,Visa,0
TXN_000723,788.29,Target,Jacksonville,Visa,0
TXN_000724,524.64,BestBuy,Charlotte,MasterCard,0
TXN_000725,483.52,Amazon,Houston,Visa,1
TXN_000726,740.83,BestBuy,Phoenix,Amex,0
TXN_000727,865.14,Amazon,SanJose,MasterCard,1
TXN_000728,48.33,Amazon,SanAntonio,Visa,0
TXN_000729,2053.66,eBay,Houston,Visa,1
TXN_000730,1986.93,BestBuy,SanDiego,Amex,1
TXN_000731,320.99,Target,Charlotte,Amex,0
TXN_000732,1997.23,Amazon,Philadelphia,Amex,1
TXN_000733,359.39,eBay,SanDiego,MasterCard,0
TXN_000734,2543.82,Walmart,Chicago,MasterCard,1
TXN_000735,73.14,eBay,SanFrancisco,Amex,0
TXN_000736,606.38,Walmart,Dallas,Visa,0
TXN_000737,655.63,Target,Dallas,Amex,0
TXN_000738,382.49,Walmart,SanDiego,MasterCard,0
TXN_000739,2727.78,eBay,Dallas,MasterCard,1
TXN_000740,459.33,BestBuy,Chicago,Visa,0
TXN_000741,361.99,Walmart,Houston,Visa,0
TXN_000742,1385.45,BestBuy,SanAntonio,Visa,1
TXN_000743,122.56,BestBuy,Phoenix,MasterCard,0
TXN_000744,731.77,Amazon,LosAngeles,MasterCard,0
TXN_000745,443.88,eBay,Dallas,MasterCard,0
TXN_000746,14.83,BestBuy,SanJose,Amex,0
TXN_000747,94.45,Walmart,Chicago,Amex,0
TXN_000748,607.91,Amazon,Charlotte,Visa,0
TXN_000749,85.29,eBay,Columbus,Amex,0
TXN_000750,702.93,eBay,SanAntonio,Amex,0
TXN_000751,489.12,Amazon,Chicago,MasterCard,0
TXN_000752,496.5,Target,NewYork,MasterCard,0
TXN_000753,268.54,Walmart,NewYork,Amex,0
TXN_000754,218.52,eBay,NewYork,MasterCard,0
TXN_000755,245.93,eBay,Columbus,MasterCard,0
TXN_000756,549.46,Walmart,Chicago,MasterCard,0
TXN_000757,357.27,eBay,Phoenix,Amex,0
TXN_000758,518.22,Walmart,SanDiego,Visa,0
TXN_000759,328.7,Target,SanFrancisco,Amex,0
TXN_000760,657.71,BestBuy,SanFrancisco,Visa,0
TXN_000761,2186.79,Walmart,SanFrancisco,Amex,1
TXN_000762,28.01,Walmart,Charlotte,Visa,0
TXN_000763,203.34,Target,NewYork,MasterCard,0
TXN_000764,222.81,Target,Dallas,MasterCard,0
TXN_000765,103.48,Amazon,Houston,MasterCard,0
TXN_000766,359.65,Target,SanJose,Amex,0
TXN_000767,134.99,eBay,Jacksonville,Amex,0
TXN_000768,276.86,Amazon,Columbus,MasterCard,1
TXN_000769,686.4,Walmart,Austin,Visa,0
TXN_000770,1346.62,Amazon,SanFrancisco,Amex,1
TXN_000771,381.91,Walmart,Austin,Visa,0
TXN_000772,11.73,eBay,SanJose,MasterCard,0
TXN_000773,568.95,eBay,SanAntonio,MasterCard,0
TXN_000774,369.9,Walmart,SanDiego,MasterCard,0
TXN_000775,660.33,Target,SanJose,Visa,0
TXN_000776,2998.4,BestBuy,Columbus,Visa,1
TXN_000777,489.19,eBay,Austin,Visa,0
TXN_000778,272.35,eBay,Austin,MasterCard,0
TXN_000779,212.61,eBay,Houston,Visa,0
TXN_000780,196.04,Amazon,SanFrancisco,Amex,0
TXN_000781,259.07,Walmart,Jacksonville,Visa,0
TXN_000782,797.99,eBay,Charlotte,MasterCard,0
TXN_000783,590.7,BestBuy,Jacksonville,Amex,0
TXN_000784,277.82,Walmart,Austin,Amex,0
TXN_000785,383.21,eBay,Dallas,MasterCard,0
TXN_000786,673.31,BestBuy,Chicago,MasterCard,0
TXN_000787,558.24,Amazon,SanFrancisco,MasterCard,1
TXN_000788,757.8,eBay,Austin,Visa,0
TXN_000789,825.32,Target,SanAntonio,MasterCard,1
TXN_000790,212.14,eBay,SanDiego,Visa,0
TXN_000791,693.78,BestBuy,SanJose,Amex,0
TXN_000792,2690.39,Walmart,Columbus,MasterCard,1
TXN_000793,333.42,Walmart,Chicago,Visa,0
TXN_000794,789.82,Target,Chicago,MasterCard,0
TXN_000795,148.38,Amazon,SanDiego,MasterCard,0
TXN_000796,145.58,Amazon,NewYork,MasterCard,0
TXN_000797,2331.34,Amazon,SanFrancisco,Visa,1
TXN_000798,624.9,Walmart,SanJose,MasterCard,0
TXN_000799,325.7,Target,SanAntonio,Visa,0
TXN_000800,758.36,Amazon,NewYork,Amex,1
TXN_000801,427.17,Amazon,Austin,Visa,0
TXN_000802,202.81,eBay,Phoenix,Visa,0
TXN_000803,1609.34,Amazon,LosAngeles,Amex,1
TXN_000804,1014.32,eBay,SanJose,MasterCard,1
TXN_000805,550.99,Walmart,Philadelphia,MasterCard,0
TXN_000806,154.8,Target,NewYork,Visa,0
TXN_000807,2957.66,Amazon,NewYork,MasterCard,1
TXN_000808,1226.46,eBay,NewYork,Visa,1
TXN_000809,618.14,BestBuy,NewYork,Amex,0
TXN_000810,531.27,Amazon,NewYork,Amex,0
TXN_000811,1444.08,Amazon,Phoenix,Visa,1
TXN_000812,2146.54,eBay,Phoenix,Visa,1
TXN_000813,1656.87,eBay,Jacksonville,Visa,1
TXN_000814,88.41,BestBuy,LosAngeles,MasterCard,0
TXN_000815,497.54,Amazon,Houston,MasterCard,1
TXN_000816,778.63,eBay,Jacksonville,MasterCard,0
TXN_000817,310.34,Walmart,Houston,MasterCard,1
TXN_000818,191.43,Amazon,Austin,Visa,0
TXN_000819,669.01,Target,Chicago,Visa,0
TXN_000820,64.66,Amazon,Charlotte,MasterCard,0
TXN_000821,368.12,eBay,Phoenix,MasterCard,0
TXN_000822,2476.9,Target,Columbus,Visa,1
TXN_000823,253.6,Amazon,LosAngeles,Visa,0
TXN_000824,587.5,eBay,Philadelphia,Visa,1
TXN_000825,499.34,Amazon,Philadelphia,MasterCard,0
TXN_000826,1322.18,BestBuy,Phoenix,Amex,1
TXN_000827,385.2,Target,Austin,Visa,0
TXN_000828,2149.28,Amazon,Columbus,Visa,1
TXN_000829,474.65,BestBuy,Austin,MasterCard,0
TXN_000830,1263.3,Amazon,NewYork,Amex,1
TXN_000831,583.19,Walmart,SanDiego,MasterCard,0
TXN_000832,1351.6,Amazon,Phoenix,MasterCard,1
TXN_000833,2631.33,Walmart,Jacksonville,MasterCard,1
TXN_000834,782.43,eBay,Dallas,Amex,0
TXN_000835,496.5,Target,Austin,Amex,0
TXN_000836,1168.1,eBay,SanAntonio,Visa,1
TXN_000837,714.19,BestBuy,NewYork,Visa,0
TXN_000838,129.76,Target,Columbus,MasterCard,0
TXN_000839,64.52,Target,Philadelphia,Visa,0
TXN_000840,226.13,BestBuy,Houston,Amex,0
TXN_000841,325.61,Walmart,LosAngeles,MasterCard,0
TXN_000842,460.56,Amazon,Columbus,MasterCard,0
TXN_000843,99.37,Target,Jacksonville,Amex,0
TXN_000844,1329.63,Amazon,Dallas,Visa,1
TXN_000845,1891.77,eBay,Phoenix,Amex,1
TXN_000846,525.4,Target,Philadelphia,MasterCard,0
TXN_000847,654.19,Target,Philadelphia,Amex,0
TXN_000848,481.96,eBay,Jacksonville,MasterCard,0
TXN_000849,2326.1,Amazon,Philadelphia,Visa,1
TXN_000850,640.93,BestBuy,Dallas,MasterCard,0
TXN_000851,41.39,Walmart,SanDiego,Visa,0
TXN_000852,595.3,Target,LosAngeles,MasterCard,0
TXN_000853,154.1,Target,Houston,MasterCard,0
TXN_000854,156.51,eBay,LosAngeles,MasterCard,0
TXN_000855,1973.07,eBay,LosAngeles,MasterCard,1
TXN_000856,528.47,BestBuy,Chicago,MasterCard,0
TXN_000857,2261.4,Walmart,SanAntonio,Amex,1
TXN_000858,409.12,Walmart,Jacksonville,Amex,0
TXN_000859,2482.68,Amazon,Austin,MasterCard,1
TXN_000860,405.77,Target,SanAntonio,Amex,0
TXN_000861,611.09,eBay,SanAntonio,MasterCard,0
TXN_000862,365.01,Walmart,Chicago,MasterCard,0
TXN_000863,709.72,BestBuy,Phoenix,Amex,0
TXN_000864,254.56,BestBuy,Austin,Visa,0
TXN_000865,1947.67,Amazon,Philadelphia,Amex,1
TXN_000866,2189.11,BestBuy,Chicago,MasterCard,1
TXN_000867,261.29,Amazon,SanFrancisco,MasterCard,0
TXN_000868,468.33,Target,Austin,Amex,0
TXN_000869,429.45,Target,SanFrancisco,Visa,0
TXN_000870,25.09,Walmart,NewYork,Amex,0
TXN_000871,947.54,eBay,Phoenix,MasterCard,1
TXN_000872,373.69,eBay,Houston,MasterCard,1
TXN_000873,2479.27,Amazon,Columbus,MasterCard,1
TXN_000874,183.32,BestBuy,SanAntonio,Visa,0
TXN_000875,638.48,eBay,Jacksonville,Amex,0
TXN_000876,1268.43,Walmart,SanFrancisco,Amex,1
TXN_000877,443.94,Amazon,Jacksonville,MasterCard,0
TXN_000878,2632.78,Target,SanDiego,Amex,1
TXN_000879,565.18,eBay,SanFrancisco,Amex,0
TXN_000880,484.69,Walmart,Phoenix,MasterCard,0
TXN_000881,2111.44,Amazon,Chicago,MasterCard,1
TXN_000882,313.78,Amazon,Phoenix,Visa,1
TXN_000883,207.74,eBay,SanDiego,Amex,0
TXN_000884,36.75,eBay,SanJose,Visa,0
TXN_000885,502.17,eBay,SanDiego,Amex,0
TXN_000886,62.94,eBay,Dallas,Visa,0
TXN_000887,418.88,BestBuy,Chicago,MasterCard,0
TXN_000888,325.72,eBay,Houston,Visa,0
TXN_000889,268.2,eBay,Houston,Amex,0
TXN_000890,797.32,Amazon,LosAngeles,Amex,0
TXN_000891,196.08,BestBuy,Charlotte,Amex,0
TXN_000892,311.66,Target,SanAntonio,Amex,1
TXN_000893,311.77,BestBuy,Jacksonville,MasterCard,0
TXN_000894,1647.23,eBay,Dallas,Amex,1
TXN_000895,39.86,Walmart,Philadelphia,Amex,0
TXN_000896,468.68,BestBuy,SanFrancisco,MasterCard,1
TXN_000897,383.32,eBay,SanFrancisco,Visa,1
TXN_000898,669.35,Walmart,Dallas,Amex,0
TXN_000899,594.39,Target,Austin,Visa,0
TXN_000900,127.23,Target,Jacksonville,MasterCard,0
TXN_000901,405.09,Amazon,Phoenix,MasterCard,1
TXN_000902,185.98,eBay,SanAntonio,MasterCard,0
TXN_000903,326.54,eBay,NewYork,MasterCard,0
TXN_000904,430.19,BestBuy,LosAngeles,Amex,0
TXN_000905,562.2,Amazon,Philadelphia,Amex,0
TXN_000906,2403.3,Amazon,LosAngeles,Visa,1
TXN_000907,308.22,Amazon,SanDiego,Visa,0
TXN_000908,113.42,Target,SanFrancisco,Amex,0
TXN_000909,1975.33,Amazon,Charlotte,Amex,1
TXN_000910,584.81,eBay,NewYork,Amex,0
TXN_000911,117.39,Amazon,NewYork,Amex,0
TXN_000912,432.04,Amazon,Phoenix,Visa,0
TXN_000913,723.32,eBay,Houston,MasterCard,0
TXN_000914,681.91,Walmart,Chicago,Visa,0
TXN_000915,2537.3,Amazon,Chicago,MasterCard,1
TXN_000916,48.24,BestBuy,SanDiego,Amex,0
TXN_000917,236.07,Amazon,Phoenix,Visa,0
TXN_000918,1825.67,BestBuy,Philadelphia,Visa,1
TXN_000919,84.54,BestBuy,LosAngeles,Visa,0
TXN_000920,363.26,BestBuy,Austin,MasterCard,0
TXN_000921,126.15,BestBuy,Philadelphia,MasterCard,0
TXN_000922,139.07,eBay,Houston,Visa,0
TXN_000923,514.47,eBay,Columbus,MasterCard,0
TXN_000924,2252.32,Target,SanDiego,Visa,1
TXN_000925,392.14,Amazon,Chicago,Amex,0
TXN_000926,674.23,Walmart,Charlotte,Amex,0
TXN_000927,2253.92,eBay,Jacksonville,Visa,1
TXN_000928,1620.1,Amazon,SanJose,MasterCard,1
TXN_000929,174.14,Amazon,Dallas,MasterCard,0
TXN_000930,798.99,Target,Austin,Visa,0
TXN_000931,182.53,BestBuy,Jacksonville,MasterCard,0
TXN_000932,1603.14,Amazon,Philadelphia,MasterCard,1
TXN_000933,679.15,BestBuy,Austin,Visa,0
TXN_000934,116.59,Walmart,Chicago,Amex,0
TXN_000935,529.23,Walmart,Jacksonville,Amex,0
TXN_000936,290.24,Walmart,SanFrancisco,MasterCard,0
TXN_000937,940.2,Amazon,Austin,Visa,1
TXN_000938,292.19,Target,Charlotte,MasterCard,0
TXN_000939,36.72,eBay,LosAngeles,Amex,0
TXN_000940,508.69,eBay,Columbus,Amex,0
TXN_000941,1724.18,Amazon,Austin,Visa,1
TXN_000942,719.09,Amazon,Dallas,MasterCard,0
TXN_000943,726.26,BestBuy,SanAntonio,MasterCard,0
TXN_000944,279.3,Target,Charlotte,Amex,0
TXN_000945,2669.7,Walmart,Houston,Visa,1
TXN_000946,173.16,Walmart,Chicago,MasterCard,0
TXN_000947,654.48,Walmart,SanAntonio,MasterCard,0
TXN_000948,387.81,Target,SanDiego,Visa,0
TXN_000949,519.57,Target,NewYork,Visa,0
TXN_000950,1805.76,Amazon,Austin,MasterCard,1
TXN_000951,121.76,Walmart,Phoenix,Visa,0
TXN_000952,327.34,BestBuy,Austin,Visa,0
TXN_000953,583.74,eBay,LosAngeles,Visa,0
TXN_000954,794.26,Target,Chicago,Visa,0
TXN_000955,482.67,BestBuy,Columbus,Visa,0
TXN_000956,411.09,Walmart,Jacksonville,Amex,0
TXN_000957,365.51,BestBuy,LosAngeles,Visa,0
TXN_000958,110.11,Amazon,Houston,Amex,0
TXN_000959,405.97,Target,Columbus,Visa,0
TXN_000960,146.05,BestBuy,SanJose,Visa,0
TXN_000961,427.49,Amazon,LosAngeles,MasterCard,0
TXN_000962,722.08,BestBuy,Columbus,Visa,0
TXN_000963,621.02,Target,Dallas,MasterCard,0
TXN_000964,39.53,BestBuy,SanAntonio,Visa,0
TXN_000965,388.29,Target,Philadelphia,Amex,0
TXN_000966,726.75,BestBuy,LosAngeles,MasterCard,0
TXN_000967,1536.0,Amazon,Columbus,Visa,1
TXN_000968,437.27,eBay,Houston,Visa,0
TXN_000969,632.59,BestBuy,Dallas,Visa,0
TXN_000970,303.15,Walmart,Jacksonville,MasterCard,0
TXN_000971,89.73,Target,Austin,Amex,0
TXN_000972,2593.94,Walmart,Philadelphia,MasterCard,1
TXN_000973,320.98,Walmart,SanAntonio,Amex,0
TXN_000974,388.56,eBay,Dallas,Amex,0
TXN_000975,790.86,BestBuy,Philadelphia,Amex,0
TXN_000976,114.76,Amazon,Jacksonville,Visa,0
TXN_000977,560.95,Walmart,LosAngeles,Visa,0
TXN_000978,629.93,BestBuy,SanJose,Amex,0
TXN_000979,46.38,Target,Austin,Visa,0
TXN_000980,659.49,Target,Charlotte,Amex,0
TXN_000981,55.94,Walmart,Philadelphia,Visa,0
TXN_000982,580.97,Target,SanJose,Amex,0
TXN_000983,570.73,BestBuy,NewYork,Visa,0
TXN_000984,353.98,Walmart,Columbus,Amex,0
TXN_000985,416.93,Walmart,NewYork,Amex,0
